o_x,h_x,l_x,c_x,t,o_y,h_y,l_y,c_y,o,h,l,c,longLiquidationUsd_x,shortLiquidationUsd_x,longLiquidationUsd_y,shortLiquidationUsd_y,longAccount_x,shortAccount_x,longShortRadio_x,longAccount_y,shortAccount_y,longShortRadio_y,longAccount,shortAccount,longShortRadio_x,longShortRadio_y,buy,sell,price_x,index,googleTrend,difficulty,transcations,sentByAddress,tweets,avg,ahr999,value,puellMultiple,modelVariance,nextHalving,stockFlow365dAverage,ma110,ma350Mu2,3LowBullHigh,x8,2LowBullHigh,price_y,ma350,1.6AccumulationHigh,x21,x13,x5,BTC price,Model price,Fire sale,Buy,Accumulate,Still cheap,Hold,Is this a bubble?,FOMO intensifies,"Sell. Seriously, sell",Maximum bubble territory,values,prices
919098.02,1034828.85,913105.42,983167.8,2021-07-11,0.01,0.01,0.01,0.01,0.01210161,0.01503241,0.00444626,0.01500944,34077.8523,18995.898,36712.9308,23274.7656,75.99,24.01,3.165,72.18,27.82,2.595,49.44,50.56,0.978,1.02913191339,3331201,3569740,33795.0,81.78860542,77.156,14363025673660.0,166019,316578,70863,43125.0122,1.1427608034755874,33795,0.9804235217107643,-0.3999539170157487,1027,51167.22913614992,46019.77477477478,62699.91028571429,94049.86542857144,1542.4610285714286,62699.91028571429,34300.0,31349.955142857147,50159.928228571436,56.648812500000005,293.28445714285715,25639.926285714286,34300.0,9650.572981,12860.943047,17480.576225,23997.332479,32396.39888,43735.138488,60085.694952,82731.627202,111063.735536,151079.287966,20.0,33968.5
962908.77,1076164.15,933071.15,1043696,2021-07-12,0.01,0.01,0.01,0.01,0.01626489,0.01724538,0.00227392,0.00492726,18882.9805,381257.5538,230672.1176,1013702.8359,78.52,21.48,3.655,73.47,26.53,2.769,49.32,50.68,0.973,0.953547290959,2459862,2827963,33701.0,78.91257053,88.491,14363025673660.0,220143,414366,98470,43204.6024,1.1328712265873924,33701,1.002540951318791,-0.43772089502033573,1026,51234.23177321235,45832.198198198195,62824.95394285714,94237.43091428571,1542.4610285714286,62824.95394285714,33072.0,31412.47697142857,50259.96315428571,56.648812500000005,293.28445714285715,25639.926285714286,33072.0,9663.530925,12878.211594,17504.047612,24029.553995,32439.897926,43793.8622,60166.372759,82842.711984,111212.862191,151282.143999,20.0,33745.5
1045933.33,1071685.29,1024457.25,1032611.06,2021-07-13,0.01,0.01,0.01,0.01,0.00446332,0.00711228,-0.00183895,0.00711228,71808.7403,288761.8721,139548.6883,683180.2797,76.8,23.2,3.31,72.29,27.71,2.609,49.81,50.19,0.992,0.867042629285,3464715,3742790,32855.0,78.70990842,88.205,14363025673660.0,229780,406438,141201,43272.3806,1.0736496299511726,32855,1.041295035976574,-0.44687687751300587,1025,51263.03723809888,45655.94594594595,62949.72742857143,94424.59114285714,1542.4610285714286,62949.72742857143,32789.0,31474.863714285715,50359.781942857146,56.648812500000005,293.28445714285715,25639.926285714286,32789.0,9676.503426,12895.499541,17527.545366,24061.811708,32483.445839,43852.651882,60247.141199,82953.921556,111362.156373,151485.227918,25.0,34145.0
1028476.29,1028476.29,915864.32,918970.64,2021-07-14,0.01,0.01,0.01,0.01,0.00465988,0.00800161,-0.00777454,-0.00394474,237914.67,280894.8839,454623.6355,818821.4958,76.84,23.16,3.318,72.96,27.04,2.698,49.49,50.51,0.98,0.895164005302,4789774,4959291,32489.0,75.85775576,92.291,14363025673660.0,236047,422466,98812,43326.9373,1.0472025291929121,32489,1.2870156156358625,-0.44255459639832395,1024,51174.25984266423,45483.98198198198,63074.58062857143,94611.87094285715,1542.4610285714286,63074.58062857143,32874.0,31537.290314285714,50459.664502857144,56.648812500000005,293.28445714285715,25639.926285714286,32874.0,9689.490497,12912.806905,17551.069511,24094.105651,32527.042662,43911.507593,60328.000353,83065.256032,111511.618231,151688.539927,20.0,32843.0
921557.54,987473.55,912703.93,984614.64,2021-07-15,0.01,0.01,0.01,0.01,-0.00142425,0.00962074,-0.00142425,0.00431529,81636.438,319356.472,141325.244,547750.7659,73.99,26.01,2.845,69.1,30.9,2.236,49.03,50.97,0.962,0.929622321046,4076295,4286934,32109.0,74.5153383,91.168,14363025673660.0,226106,429187,92346,43364.007,1.0206711100491173,32109,0.9697606482563855,-0.47610635852192296,1023,51202.72482512504,45271.89189189189,63192.931085714285,94789.39662857143,1542.4610285714286,63192.931085714285,31807.0,31596.465542857142,50554.34486857143,56.648812500000005,293.28445714285715,25639.926285714286,31807.0,9702.49215,12930.133703,17574.620071,24126.435856,32570.688439,43970.429392,60408.950302,83176.715524,111661.247919,151892.080233,21.0,32620.5
980441.71,1019719.08,954536.76,1018846.47,2021-07-16,0.01,0.01,0.01,0.01,0.00890535,0.01380588,-0.00043896,0.00806429,87651.66,376257.9895,241885.4475,1123121.4148,77.41,22.59,3.427,73.6,26.4,2.788,49.35,50.65,0.974,0.905689210462,4150897,4435431,31750.0,74.17595767,91.803,14363025673660.0,223316,413909,86926,43399.3351,0.995891108686922,31750,1.097114229592069,-0.4859967251522015,1022,51113.35869214411,45052.07207207207,63308.235542857146,94962.35331428572,1542.4610285714286,63308.235542857146,31439.0,31654.117771428573,50646.58843428572,56.648812500000005,293.28445714285715,25639.926285714286,31439.0,9715.5084,12947.479952,17598.197069,24158.802357,32614.383215,44029.41734,60489.99113,83288.300146,111811.045588,152095.849042,20.0,32730.0
1004683.68,1033644.28,1000245.67,1007037.38,2021-07-17,0.01,0.01,0.01,0.01,0.00629084,0.01242499,-0.00224364,0.0062045,78691.4628,402602.9098,126960.6048,477173.0248,71.91,28.09,2.56,68.35,31.65,2.16,49.68,50.32,0.987,1.068181307353,4184732,4508355,31556.0,75.84773294,83.576,14348541098817.0,181904,339875,73357,43435.7894,0.9816791606665303,31556,1.0315930046226398,-0.4798588805775186,1021,51080.13509431043,44833.64864864865,63421.34788571429,95132.02182857144,1542.4610285714286,63421.34788571429,31612.0,31710.673942857145,50737.078308571436,56.648812500000005,293.28445714285715,25639.926285714286,31612.0,9728.539259,12964.845672,17621.800531,24191.205186,32658.127033,44088.471495,60571.122917,83400.010009,111961.011389,152299.84656,22.0,31743.5
999912.58,1007629.27,986737.61,989515.06,2021-07-18,0.01,0.01,0.01,0.01,0.00841756,0.01259413,-0.0027864,-0.0027864,164832.955,137376.7103,173750.137,340370.6128,77.47,22.53,3.439,72.96,27.04,2.698,49.22,50.78,0.969,0.865441284137,3069365,3271821,31763.0,81.50648556,81.711,13672594272814.0,160978,307130,75089,43462.1926,0.9927292965723948,31763,1.0423209503461934,-0.46970158587418354,1020,51046.97926952643,44601.68468468468,63540.74525714286,95311.11788571428,1542.4610285714286,63540.74525714286,31914.0,31770.37262857143,50832.59620571429,56.648812500000005,293.28445714285715,25639.926285714286,31914.0,9741.584741,12982.230878,17645.430479,24223.644375,32701.919939,44147.591918,60652.345747,83511.845229,112111.145475,152504.072995,15.0,31222.5
988933.14,1240082.43,985728.88,1224502.6,2021-07-19,0.01,0.01,0.01,0.01,0.00351772,0.00998841,-0.00296198,0.00050162,36924.4301,419204.6478,124207.0016,959627.9733,76.32,23.68,3.223,70.49,29.51,2.389,49.03,50.97,0.962,0.929557501625,3952981,4329266,31188.0,76.91451232,100.791,13672594272814.0,226633,413339,83081,43478.9337,0.955524384864934,31188,1.2389910370626553,-0.49778324577314237,1019,50967.574502722964,44350.59459459459,63653.636457142864,95480.4546857143,1542.4610285714286,63653.636457142864,30982.0,31826.818228571432,50922.90916571429,56.648812500000005,293.28445714285715,25639.926285714286,30982.0,9754.644859,12999.635588,17669.086938,24256.119959,32745.761977,44206.778669,60733.659701,83623.805917,112261.447997,152708.528553,19.0,31599.0
1228827.47,1282688.46,1160881.88,1224242.53,2021-07-20,0.01,0.01,-0.023303,-0.012354,0.0013426,0.00981415,-0.01497877,-0.00446397,233091.4696,800980.8812,1362438.9281,1534235.3934,74.53,25.47,2.926,70.57,29.43,2.398,49.85,50.15,0.994,0.911433733622,5667663,6031447,29837.0,78.69629659,124.496,13672594272814.0,230387,425501,102358,43483.1792,0.8733351009328505,29837,0.8618532449607378,-0.531521282057227,1018,50980.90720759469,44091.46846846847,63760.86622857143,95641.29934285715,1542.4610285714286,63760.86622857143,29962.0,31880.433114285715,51008.692982857145,56.648812500000005,293.28445714285715,25639.926285714286,29962.0,9767.719626,13017.059821,17692.769932,24288.631968,32789.65319,44266.031807,60815.064862,83735.892186,112411.919108,152913.213441,24.0,31800.0
1206148.32,1206148.32,1077748.04,1087241.96,2021-07-21,-0.011435,0.008741,-0.017043,0.005302,-0.01061762,0.00712921,-0.01280713,0.003564,459434.8502,192540.604,663915.3713,310566.195,70.68,29.32,2.411,67.06,32.94,2.036,50.34,49.66,1.014,1.016310417413,5946432,5496012,31172.0,82.51517812,117.319,13672594272814.0,235535,426461,150305,43486.4753,0.9519484505806584,31172,0.9886345628993186,-0.4556877697347641,1017,50983.281135459045,43853.36036036036,63878.28942857143,95817.43414285715,1542.4610285714286,63878.28942857143,32324.0,31939.144714285714,51102.63154285715,56.648812500000005,293.28445714285715,25639.926285714286,32324.0,9780.809055,13034.503594,17716.479484,24321.180438,32833.593624,44325.351392,60896.561312,83848.104152,112562.558959,153118.127866,19.0,30901.0
1072460.44,1131714.02,1072460.44,1080147.98,2021-07-22,0.008258,0.01,0.008258,0.01,0.0104286,0.0134567,0.00121006,0.00821953,105446.2968,61461.7468,155199.0795,69975.6903,69.42,30.58,2.27,63.64,36.36,1.75,48.92,51.08,0.958,0.966336010157,4790810,4956997,32128.0,80.57685542,104.271,13672594272814.0,230129,426408,106901,43477.663,1.0101503629121193,32128,1.122899963920809,-0.45252731191301265,1016,50938.7537609952,43613.72972972973,63996.174399999996,95994.2616,1542.4610285714286,63996.174399999996,32398.0,31998.087199999998,51196.93952,56.648812500000005,293.28445714285715,25639.926285714286,32398.0,9793.913159,13051.966924,17740.215618,24353.7654,32877.583322,44384.737485,60978.149133,83960.441926,112713.367704,153323.272035,10.0,29776.5
1074203.15,1108045.44,1054224.21,1098060.08,2021-07-23,0.01,0.01,0.01,0.01,0.01238805,0.01238805,-0.0020275,0.00916359,149500.2616,231836.6616,516549.0824,446096.7415,69.78,30.22,2.309,67.36,32.64,2.064,49.96,50.04,0.998,0.994381419736,3207568,3570349,32475.0,77.21184125,90.42,13672594272814.0,230995,437264,87678,43481.8331,1.03067551306384,32475,0.9911637019978449,-0.4206808246276328,1015,51020.436260874514,43402.09009009009,64121.33245714285,96181.99868571428,1542.4610285714286,64121.33245714285,33500.0,32060.666228571426,51297.06596571428,56.648812500000005,293.28445714285715,25639.926285714286,33500.0,9807.031952,13069.449829,17763.978359,24386.386887,32921.62233,44444.190146,61059.828408,84072.905622,112864.345493,153528.646156,21.0,31374.5
1082820.63,1098821.33,1029073.65,1086047.09,2021-07-24,0.01,0.01,0.01,0.01,0.00959345,0.01624378,0.00480144,0.01168212,55025.6958,104531.3312,152875.7333,164878.4117,74.73,25.27,2.957,70.58,29.42,2.399,49.45,50.55,0.978,0.92656741718,3323220,3531658,33847.0,85.42260041,91.042,13672594272814.0,197937,371912,97003,43492.3693,1.1179066779393947,33847,1.1665007910403213,-0.3965845788262232,1014,50990.659332958356,43186.48648648649,64250.09285714286,96375.1392857143,1542.4610285714286,64250.09285714286,34297.0,32125.04642857143,51400.07428571429,56.648812500000005,293.28445714285715,25639.926285714286,34297.0,9820.165448,13086.952327,17787.76773,24419.044932,32965.710691,44503.709433,61141.59922,84185.495354,113015.492481,153734.250435,23.0,32298.0
1078103.22,1111712.94,1057122.49,1088032.36,2021-07-25,0.01,0.01,0.01,0.01,0.01119573,0.01152802,-0.00466527,0.0083157,69789.0353,291658.1563,85975.6663,447399.3883,75.09,24.91,3.014,73.4,26.6,2.759,50.47,49.53,1.019,0.925471598522,3397112,3864077,34348.0,89.88253686,93.078,13672594272814.0,174382,322024,83272,43489.1892,1.149864704393377,34348,1.1836434137427,-0.36273478674697834,1013,51011.04131781338,42970.747747747744,64386.145142857145,96579.21771428571,1542.4610285714286,64386.145142857145,35492.0,32193.072571428573,51508.91611428572,56.648812500000005,293.28445714285715,25639.926285714286,35492.0,9833.313658,13104.474435,17811.583756,24451.739569,33009.848451,44563.295409,61223.461651,84298.211236,113166.80882,153940.085081,22.0,33498.0
1091292.24,1094528.24,950374.12,964476.75,2021-07-26,0.01,0.01,0.01,0.01,0.00781148,0.02631816,0.00350086,0.00988473,644661.4824,678197.9188,1162272.7279,1095119.6575,77.49,22.51,3.442,74.66,25.34,2.946,49.94,50.06,0.998,0.923428821001,4657504,4947288,38286.0,108.72811969,169.303,13672594272814.0,261800,468668,184548,43490.6538,1.4267773666207064,38286,1.1980580205893452,-0.3194460933943759,1012,51013.59886071154,42782.28828828829,64530.14577142857,96795.21865714286,1542.4610285714286,64530.14577142857,37064.0,32265.072885714286,51624.11661714286,56.648812500000005,293.28445714285715,25639.926285714286,37064.0,9846.476597,13122.016172,17835.42646,24484.47083,33054.035653,44622.948132,61305.415783,84411.053381,113318.294661,154146.150301,27.0,34391.0
978044.88,1072820.69,948152.9,1054780.5,2021-07-27,0.01,0.01,0.01,0.01,0.01135258,0.01407613,-0.00551484,0.01220272,13607.0738,384430.8363,71411.7988,650702.6113,77.57,22.43,3.458,75.52,24.48,3.085,49.95,50.05,0.998,0.9348207365,4472278,4874166,37661.0,97.33660464,125.001,13672594272814.0,255051,447660,128220,43478.703,1.3791973204636696,37661,1.4137346353104012,-0.26257580635418165,1011,50946.07608921801,42630.85585585586,64688.891085714284,97033.33662857143,1542.4610285714286,64688.891085714284,39181.0,32344.445542857142,51751.11286857143,56.648812500000005,293.28445714285715,25639.926285714286,39181.0,9859.654278,13139.577554,17859.295867,24517.238748,33098.272343,44682.667663,61387.4617,84524.021904,113469.950159,154352.446303,26.0,35663.0
1060303.21,1060869.92,1010808.75,1044391.51,2021-07-28,0.01,0.01,0.01,0.01,0.00630136,0.01210017,-0.00043709,0.00875257,25206.3479,104820.5277,36476.0634,165459.0752,79.09,20.91,3.782,74.53,25.47,2.926,49.01,50.99,0.961,0.920660356881,3258505,3595912,39851.0,101.88679825,119.1,13672594272814.0,251066,448108,133752,43475.7717,1.5424023952158494,39851,1.376367640665749,-0.2419807467063695,1010,50925.31133938025,42467.69369369369,64851.12697142857,97276.69045714286,1542.4610285714286,64851.12697142857,39980.0,32425.563485714287,51880.90157714286,56.648812500000005,293.28445714285715,25639.926285714286,39980.0,9872.846714,13157.1586,17883.192001,24550.043357,33142.558565,44742.454062,61469.599483,84637.116918,113621.775466,154558.973295,32.0,37264.0
1041233.09,1106044.99,1041233.09,1091788.09,2021-07-29,0.01,0.01,0.01,0.01,0.01217545,0.01457561,0.00352582,0.01290434,259896.5803,65184.0067,374652.9249,76513.3622,78.13,21.87,3.572,74.57,25.43,2.932,49.42,50.58,0.977,0.918693031097,2890437,3036185,39851.0,96.91505169,105.66,13672594272814.0,262452,459135,106512,43476.4382,1.5404173674532398,39851,1.4270937655206417,-0.2396749702993155,1009,50857.58683378789,42304.45045045045,65012.57731428571,97518.86597142856,1542.4610285714286,65012.57731428571,40019.0,32506.288657142853,52010.06185142857,56.648812500000005,293.28445714285715,25639.926285714286,40019.0,9886.053918,13174.759327,17907.114885,24582.884688,33186.894363,44802.30739,61551.829216,84750.338536,113773.770735,154765.731486,50.0,39247.5
1077115.93,1146970.4,1055334.41,1116487.06,2021-07-30,0.01,0.01,0.01,0.01,0.00745219,0.01753064,-0.00143599,0.01309949,194102.8769,393764.3981,439932.1654,833743.2142,64.73,35.27,1.835,64.5,35.5,1.817,49.6,50.4,0.984,0.917593815603,9787028,10110945,39610.0,94.59685893,100.997,13672594272814.0,255251,470116,93955,43507.6436,1.5188172927493573,39610,1.4773992203063118,-0.18958538099390054,1008,50825.44951565142,42145.045045045044,65185.277657142855,97777.91648571429,1542.4610285714286,65185.277657142855,42048.0,32592.638828571427,52148.22212571429,56.648812500000005,293.28445714285715,25639.926285714286,42048.0,9899.275904,13192.379753,17931.064544,24615.762777,33231.279782,44862.227706,61634.150982,84863.686874,113925.936119,154972.721083,50.0,40039.5
1088533.7,1117184.37,998728.85,1053791.66,2021-07-31,0.01,0.01,0.01,0.01,0.00174669,0.02343934,0.00018447,0.0201701,485636.4122,115750.2144,1094393.963,208991.9184,72.78,27.22,2.674,72.09,27.91,2.583,49.63,50.37,0.985,1.038126247384,5928335,5964002,41622.0,103.38063447,105.527,14319158983943.0,207190,385417,88543,43546.2278,1.6734177623532023,41622,1.4730557055091729,-0.1963405256014017,1007,50769.57135923541,41979.01801801802,65355.872457142854,98033.80868571428,1542.4610285714286,65355.872457142854,41719.0,32677.936228571427,52284.69796571429,56.648812500000005,293.28445714285715,25639.926285714286,41719.0,9912.512685,13210.019896,17955.041002,24648.677655,33275.714867,44922.215071,61716.564864,84977.162045,114078.271771,155179.942295,53.0,40109.5
1063063.13,1138357.62,1041635.84,1044932.76,2021-08-01,0.01,0.01,0.01,0.01,0.01923949,0.02971023,0.01369924,0.0169995,175021.6606,569059.0262,321864.4952,986944.5204,64.58,35.42,1.823,64.13,35.87,1.788,50.14,49.86,1.006,0.829651930805,4561854,5283430,41514.0,105.5525997,100.899,14496442856349.0,185003,339362,103030,43585.5779,1.6611280519462972,41514,1.4203169969608411,-0.23825257738407402,1006,50737.07565791992,41799.72972972973,65516.72571428571,98275.08857142857,1542.4610285714286,65516.72571428571,39981.0,32758.362857142856,52413.38057142857,56.648812500000005,293.28445714285715,25639.926285714286,39981.0,9925.764274,13227.679773,17979.044283,24681.629355,33320.199663,44982.269545,61799.070944,85090.764164,114230.777845,155387.395331,60.0,42040.0
992304.84,1151221.72,976726.44,1115840.57,2021-08-02,0.01,0.011173,0.01,0.01,0.02207652,0.02468673,0.00983987,0.01651879,70034.3806,198290.0561,92060.5926,354889.1756,69.66,30.34,2.296,69.24,30.76,2.251,49.88,50.12,0.995,0.802602444063,3216071,3674389,39591.0,94.18265362,98.758,14496442856349.0,239134,428583,118549,43591.6963,1.5086683764262185,39591,1.2608286905102377,-0.25716771768580315,1005,50798.03854903476,41581.666666666664,65671.0468,98506.57019999999,1542.4610285714286,65671.0468,39279.0,32835.5234,52536.83744,56.648812500000005,293.28445714285715,25639.926285714286,39279.0,9939.030685,13245.359402,18003.074411,24714.617912,33364.734215,45042.39119,61881.669306,85204.493345,114383.454495,155595.080399,60.0,41538.0
1126458.01,1192238.72,1074962.01,1152725.95,2021-08-03,0.01,0.01,0.01,0.01,0.01292708,0.01550289,0.00338263,0.00833853,147554.9134,470796.0281,397164.6056,880905.0893,79.37,20.63,3.847,77.19,22.81,3.384,49.39,50.61,0.976,0.862302367075,4630485,5034856,38471.0,88.91962089,93.233,14496442856349.0,246029,440469,103494,43597.2917,1.4225253912378708,38471,1.4596272883363746,-0.2830767575304378,1004,50733.81596859524,41355.46846846847,65821.13868571428,98731.70802857142,1542.4610285714286,65821.13868571428,38226.0,32910.56934285714,52656.91094857143,56.648812500000005,293.28445714285715,25639.926285714286,38226.0,9952.31193,13263.058802,18027.131411,24747.643358,33409.318566,45102.580064,61964.360032,85318.349702,114536.301873,155802.997708,48.0,39940.0
1128158.24,1163406.28,1038828.22,1038828.22,2021-08-04,0.01,0.01,0.01,0.01,0.01054091,0.01674246,0.0028257,0.01404069,91471.4184,50493.7429,193681.3924,149861.7725,75.79,24.21,3.131,74.47,25.53,2.917,49.37,50.63,0.975,0.889885151255,3433698,3820359,38711.0,89.39286565,91.483,14496442856349.0,239460,434247,97689,43607.956,1.4381485027040086,38711,1.1406682322174633,-0.2439028228148601,1003,50718.271139672586,41143.99099099099,65980.85285714286,98971.27928571429,1542.4610285714286,65980.85285714286,39741.0,32990.42642857143,52784.68228571429,56.648812500000005,293.28445714285715,25639.926285714286,39741.0,9965.608025,13280.777989,18051.215306,24780.705725,33453.952763,45162.83623,62047.143206,85432.333349,114689.320134,156011.147468,48.0,39002.5
